    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    1.020159E+10    5.100795E+10    1.020159E+11    4.080643E+11    6.121006E+11    1.020227E+12
    1.101276E+10    5.506379E+10    1.101276E+11    4.405116E+11    6.607755E+11    1.101407E+12
    1.189453E+10    5.947267E+10    1.189453E+11    4.757832E+11    7.136865E+11    1.189645E+12
    1.285097E+10    6.425484E+10    1.285097E+11    5.140411E+11    7.710770E+11    1.285347E+12
    1.388778E+10    6.943890E+10    1.388778E+11    5.555142E+11    8.332900E+11    1.389085E+12
    1.501121E+10    7.505606E+10    1.501121E+11    6.004520E+11    9.007002E+11    1.501484E+12
    1.622806E+10    8.114032E+10    1.622806E+11    6.491266E+11    9.737155E+11    1.623225E+12
    1.754573E+10    8.772865E+10    1.754573E+11    7.018338E+11    1.052780E+12    1.755049E+12
    1.897225E+10    9.486123E+10    1.897225E+11    7.588950E+11    1.138375E+12    1.897758E+12
    2.051633E+10    1.025816E+11    2.051633E+11    8.206589E+11    1.231025E+12    2.052227E+12
    2.218744E+10    1.109372E+11    2.218744E+11    8.875038E+11    1.331296E+12    2.219400E+12
    2.399582E+10    1.199791E+11    2.399583E+11    9.598400E+11    1.439804E+12    2.400305E+12
    2.595260E+10    1.297630E+11    2.595260E+11    1.038112E+12    1.557216E+12    2.596051E+12
    2.806979E+10    1.403489E+11    2.806979E+11    1.122800E+12    1.684253E+12    2.807844E+12
    3.036042E+10    1.518021E+11    3.036042E+11    1.214426E+12    1.821697E+12    3.036985E+12
    3.283860E+10    1.641930E+11    3.283860E+11    1.313554E+12    1.970394E+12    3.284887E+12
    3.551959E+10    1.775979E+11    3.551959E+11    1.420794E+12    2.131260E+12    3.553075E+12
    3.841991E+10    1.920996E+11    3.841991E+11    1.536808E+12    2.305287E+12    3.843204E+12
    4.155745E+10    2.077872E+11    4.155745E+11    1.662311E+12    2.493547E+12    4.157060E+12
    4.495154E+10    2.247577E+11    4.495154E+11    1.798075E+12    2.697200E+12    4.496580E+12
    4.862312E+10    2.431156E+11    4.862312E+11    1.944940E+12    2.917504E+12    4.863857E+12
    5.259482E+10    2.629741E+11    5.259482E+11    2.103809E+12    3.155816E+12    5.261157E+12
    5.689116E+10    2.844558E+11    5.689116E+11    2.275664E+12    3.413607E+12    5.690929E+12
    6.153863E+10    3.076931E+11    6.153863E+11    2.461564E+12    3.692466E+12    6.155826E+12
    6.656590E+10    3.328295E+11    6.656590E+11    2.662657E+12    3.994115E+12    6.658716E+12
    7.200400E+10    3.600200E+11    7.200400E+11    2.880182E+12    4.320414E+12    7.202700E+12
    7.788647E+10    3.894323E+11    7.788647E+11    3.115483E+12    4.673377E+12    7.791136E+12
    8.424961E+10    4.212480E+11    8.424961E+11    3.370010E+12    5.055180E+12    8.427655E+12
    9.113268E+10    4.556634E+11    9.113268E+11    3.645335E+12    5.468182E+12    9.116183E+12
    9.857816E+10    4.928908E+11    9.857817E+11    3.943157E+12    5.914929E+12    9.860970E+12
    1.066320E+11    5.331600E+11    1.066320E+12    4.265313E+12    6.398178E+12    1.066661E+13
    1.153439E+11    5.767194E+11    1.153439E+12    4.613790E+12    6.920912E+12    1.153808E+13
    1.247676E+11    6.238378E+11    1.247676E+12    4.990741E+12    7.486356E+12    1.248075E+13
    1.349612E+11    6.748060E+11    1.349612E+12    5.398489E+12    8.097999E+12    1.350044E+13
    1.459877E+11    7.299385E+11    1.459877E+12    5.839553E+12    8.759616E+12    1.460344E+13
    1.579151E+11    7.895755E+11    1.579151E+12    6.316653E+12    9.475289E+12    1.579657E+13
    1.708170E+11    8.540851E+11    1.708170E+12    6.832733E+12    1.024944E+13    1.708717E+13
    1.847731E+11    9.238653E+11    1.847731E+12    7.390979E+12    1.108683E+13    1.848322E+13
    1.998693E+11    9.993467E+11    1.998693E+12    7.994835E+12    1.199265E+13    1.999333E+13
    2.161990E+11    1.080995E+12    2.161990E+12    8.648028E+12    1.297247E+13    2.162683E+13
    2.338629E+11    1.169315E+12    2.338629E+12    9.354588E+12    1.403234E+13    2.339378E+13
    2.529700E+11    1.264850E+12    2.529700E+12    1.011888E+13    1.517881E+13    2.530510E+13
    2.736381E+11    1.368190E+12    2.736381E+12    1.094561E+13    1.641895E+13    2.737257E+13
    2.959948E+11    1.479974E+12    2.959949E+12    1.183989E+13    1.776041E+13    2.960897E+13
    3.201782E+11    1.600891E+12    3.201782E+12    1.280723E+13    1.921147E+13    3.202808E+13
    3.463374E+11    1.731687E+12    3.463374E+12    1.385360E+13    2.078108E+13    3.464483E+13
    3.746338E+11    1.873169E+12    3.746338E+12    1.498547E+13    2.247894E+13    3.747539E+13
    4.052421E+11    2.026211E+12    4.052421E+12    1.620981E+13    2.431551E+13    4.053720E+13
    4.383512E+11    2.191756E+12    4.383512E+12    1.753418E+13    2.630213E+13    4.384917E+13
    4.741653E+11    2.370827E+12    4.741653E+12    1.896676E+13    2.845107E+13    4.743173E+13
    5.129055E+11    2.564528E+12    5.129055E+12    2.051638E+13    3.077558E+13    5.130699E+13
    5.548108E+11    2.774054E+12    5.548108E+12    2.219260E+13    3.329000E+13    5.549887E+13
    6.001399E+11    3.000699E+12    6.001399E+12    2.400578E+13    3.600985E+13    6.003324E+13
    6.491724E+11    3.245862E+12    6.491724E+12    2.596710E+13    3.895192E+13    6.493807E+13
    7.022109E+11    3.511055E+12    7.022109E+12    2.808865E+13    4.213436E+13    7.024363E+13
    7.595828E+11    3.797914E+12    7.595828E+12    3.038354E+13    4.557681E+13    7.598266E+13
    8.216419E+11    4.108210E+12    8.216419E+12    3.286593E+13    4.930051E+13    8.219059E+13
    8.887714E+11    4.443857E+12    8.887714E+12    3.555113E+13    5.332845E+13    8.890571E+13
    9.613855E+11    4.806927E+12    9.613854E+12    3.845571E+13    5.768547E+13    9.616947E+13
    1.039932E+12    5.199660E+12    1.039932E+13    4.159760E+13    6.239846E+13    1.040267E+14
    1.124896E+12    5.624480E+12    1.124896E+13    4.499619E+13    6.749651E+13    1.125258E+14
    1.216802E+12    6.084008E+12    1.216802E+13    4.867244E+13    7.301107E+13    1.217194E+14
    1.316216E+12    6.581079E+12    1.316216E+13    5.264904E+13    7.897617E+13    1.316641E+14
    1.423753E+12    7.118761E+12    1.423752E+13    5.695054E+13    8.542863E+13    1.424213E+14
    1.540075E+12    7.700372E+12    1.540075E+13    6.160346E+13    9.240826E+13    1.540574E+14
    1.665901E+12    8.329501E+12    1.665900E+13    6.663653E+13    9.995812E+13    1.666441E+14
    1.802007E+12    9.010029E+12    1.802006E+13    7.208080E+13    1.081248E+14    1.802593E+14
    1.949232E+12    9.746156E+12    1.949231E+13    7.796986E+13    1.169587E+14    1.949868E+14
    2.108486E+12    1.054242E+13    2.108485E+13    8.434006E+13    1.265143E+14    2.109176E+14
    2.280751E+12    1.140375E+13    2.280750E+13    9.123070E+13    1.368507E+14    2.281500E+14
    2.467090E+12    1.233544E+13    2.467088E+13    9.868429E+13    1.480315E+14    2.467903E+14
    2.668653E+12    1.334325E+13    2.668650E+13    1.067468E+14    1.601257E+14    2.669537E+14
    2.886683E+12    1.443339E+13    2.886679E+13    1.154681E+14    1.732081E+14    2.887644E+14
    3.122526E+12    1.561260E+13    3.122520E+13    1.249018E+14    1.873593E+14    3.123572E+14
    3.377638E+12    1.688814E+13    3.377629E+13    1.351062E+14    2.026666E+14    3.378777E+14
    3.653591E+12    1.826789E+13    3.653580E+13    1.461444E+14    2.192245E+14    3.654835E+14
    3.952090E+12    1.976036E+13    3.952075E+13    1.580843E+14    2.371351E+14    3.953448E+14
    4.274977E+12    2.137476E+13    4.274956E+13    1.709996E+14    2.565090E+14    4.276461E+14
    4.624243E+12    2.312105E+13    4.624214E+13    1.849700E+14    2.774658E+14    4.625869E+14
    5.002044E+12    2.501000E+13    5.002005E+13    2.000818E+14    3.001346E+14    5.003828E+14
    5.410713E+12    2.705325E+13    5.410659E+13    2.164281E+14    3.246555E+14    5.412673E+14
    5.852771E+12    2.926343E+13    5.852697E+13    2.341097E+14    3.511797E+14    5.854930E+14
    6.330946E+12    3.165415E+13    6.330846E+13    2.532358E+14    3.798709E+14    6.333329E+14
    6.848192E+12    3.424016E+13    6.848054E+13    2.739243E+14    4.109061E+14    6.850828E+14
    7.407702E+12    3.703742E+13    7.407513E+13    2.963027E+14    4.444769E+14    7.410625E+14
